DATE,PRCP,TAVG,TMAX,TMIN
2023-03-08,0.0,18.333333333333332,24.444444444444443,12.777777777777779
2023-03-09,0.0,18.333333333333332,24.444444444444443,13.88888888888889
2023-03-10,0.0,20.0,,15.0
2023-03-11,0.0,19.444444444444443,,15.0
2023-03-12,0.0,19.444444444444443,,13.88888888888889
2023-03-13,0.0,15.0,26.11111111111111,
2023-03-14,0.0,15.555555555555555,,12.222222222222221
2023-03-15,0.0,18.333333333333332,,12.222222222222221
2023-03-16,0.0,18.88888888888889,,13.88888888888889
2023-03-17,0.0,18.88888888888889,,15.0
2023-03-18,0.0,17.22222222222222,24.444444444444443,14.444444444444445
2023-03-19,0.0,17.22222222222222,,14.444444444444445
2023-03-20,0.0,18.88888888888889,,14.444444444444445
2023-03-21,0.0,23.333333333333332,,15.555555555555555
2023-03-22,0.0,23.88888888888889,,18.333333333333332
2023-03-23,0.02,22.22222222222222,27.22222222222222,
2023-03-24,0.97,17.77777777777778,26.11111111111111,14.444444444444445
2023-03-25,1.11,16.11111111111111,18.333333333333332,13.88888888888889
2023-03-26,0.06,14.444444444444445,16.666666666666668,12.222222222222221
2023-03-27,0.11,13.88888888888889,,11.666666666666666
2023-03-28,0.26,16.11111111111111,,11.666666666666666
2023-03-29,0.59,15.555555555555555,18.88888888888889,11.666666666666666
2023-03-30,0.06,16.11111111111111,18.88888888888889,13.333333333333334
2023-03-31,0.55,16.11111111111111,19.444444444444443,13.333333333333334
2023-04-01,0.05,18.333333333333332,,13.88888888888889
2023-04-02,0.0,20.0,,15.0
2023-04-03,0.0,20.0,23.333333333333332,17.22222222222222
2023-04-04,,22.22222222222222,,
2023-04-05,0.85,21.11111111111111,,20.0
2023-04-06,0.52,17.77777777777778,22.22222222222222,15.555555555555555
2023-04-07,0.02,16.666666666666668,,15.0
2023-04-08,0.0,17.22222222222222,,14.444444444444445
2023-04-09,0.0,18.333333333333332,,14.444444444444445
2023-04-10,0.0,20.0,,15.0
2023-04-11,0.0,23.333333333333332,,17.22222222222222
2023-04-12,0.0,22.22222222222222,27.22222222222222,18.88888888888889
2023-04-13,0.0,21.666666666666668,,18.333333333333332
2023-04-14,0.0,25.0,,18.333333333333332
2023-04-15,0.0,24.444444444444443,,
2023-04-16,0.0,24.444444444444443,31.11111111111111,
2023-04-17,0.26,26.666666666666668,,21.11111111111111
2023-04-18,2.5,23.333333333333332,30.0,21.666666666666668
2023-04-19,2.01,21.666666666666668,,20.0
2023-04-20,0.0,22.77777777777778,,20.0
2023-04-21,0.0,22.22222222222222,26.11111111111111,20.0
2023-04-22,0.0,21.666666666666668,,19.444444444444443
2023-04-23,0.2,21.666666666666668,,17.77777777777778
2023-04-24,0.0,20.555555555555557,25.0,17.77777777777778
2023-04-25,0.04,19.444444444444443,,16.666666666666668
2023-04-26,0.01,18.88888888888889,22.22222222222222,16.11111111111111
2023-04-27,0.0,20.555555555555557,,16.666666666666668
2023-04-28,0.0,22.77777777777778,,17.77777777777778
2023-04-29,0.0,25.0,,19.444444444444443
2023-04-30,0.0,20.0,29.444444444444443,17.22222222222222
2023-05-01,0.0,22.77777777777778,,17.22222222222222
2023-05-02,0.0,23.333333333333332,27.22222222222222,18.88888888888889
2023-05-03,0.0,26.11111111111111,,19.444444444444443
2023-05-04,0.11,26.666666666666668,,21.666666666666668
2023-05-05,0.0,27.22222222222222,,23.333333333333332
2023-05-06,1.47,25.555555555555557,,21.666666666666668
2023-05-07,0.37,22.77777777777778,31.11111111111111,18.88888888888889
2023-05-08,0.0,21.11111111111111,31.11111111111111,18.333333333333332
2023-05-09,0.0,20.555555555555557,,
2023-05-10,0.0,22.22222222222222,,17.22222222222222
2023-05-11,0.0,22.77777777777778,,18.333333333333332
2023-05-12,0.01,22.77777777777778,,19.444444444444443
2023-05-13,0.0,23.333333333333332,,20.555555555555557
2023-05-14,0.0,23.333333333333332,,20.555555555555557
2023-05-15,0.0,25.0,,21.11111111111111
2023-05-16,0.05,25.0,29.444444444444443,20.555555555555557
2023-05-17,0.13,25.555555555555557,29.444444444444443,22.22222222222222
2023-05-18,0.0,27.22222222222222,,23.88888888888889
2023-05-19,0.0,26.11111111111111,,22.22222222222222
2023-05-20,0.0,24.444444444444443,30.0,22.22222222222222
2023-05-21,0.0,27.22222222222222,,22.22222222222222
2023-05-22,0.13,26.666666666666668,,20.555555555555557
2023-05-23,0.0,22.22222222222222,31.666666666666668,20.0
2023-05-24,0.0,23.333333333333332,26.11111111111111,20.555555555555557
2023-05-25,0.02,25.555555555555557,,21.666666666666668
2023-05-26,0.0,26.666666666666668,31.666666666666668,22.77777777777778
2023-05-27,0.0,27.22222222222222,,23.333333333333332
2023-05-28,0.0,28.333333333333332,,23.88888888888889
2023-05-29,0.0,30.0,,24.444444444444443
2023-05-30,0.0,31.11111111111111,,26.666666666666668
2023-05-31,0.0,31.11111111111111,,26.666666666666668
2023-06-01,0.01,30.0,35.55555555555556,26.11111111111111
2023-06-02,0.0,30.0,33.888888888888886,26.11111111111111
2023-06-03,0.48,27.77777777777778,32.77777777777778,22.77777777777778
2023-06-04,0.0,27.77777777777778,32.22222222222222,22.77777777777778
2023-06-05,0.0,29.444444444444443,,25.0
2023-06-06,0.08,29.444444444444443,,25.555555555555557
2023-06-07,0.38,29.444444444444443,,26.11111111111111
2023-06-08,0.04,29.444444444444443,,26.11111111111111
2023-06-09,1.17,27.22222222222222,32.77777777777778,24.444444444444443
2023-06-10,1.63,25.0,32.22222222222222,23.333333333333332
2023-06-11,0.0,27.77777777777778,,23.333333333333332
2023-06-12,0.0,27.77777777777778,,25.0
2023-06-13,0.0,28.333333333333332,,25.0
2023-06-14,0.31,25.555555555555557,31.11111111111111,23.333333333333332
2023-06-15,0.07,26.11111111111111,,22.77777777777778
2023-06-16,0.0,26.11111111111111,,
2023-06-17,,27.22222222222222,,
2023-06-18,0.02,29.444444444444443,,25.555555555555557
2023-06-19,0.0,29.444444444444443,,
2023-06-20,0.0,31.11111111111111,,25.555555555555557
2023-06-21,0.0,31.11111111111111,,26.666666666666668
2023-06-22,0.0,30.555555555555557,34.44444444444444,27.22222222222222
2023-06-23,0.07,28.333333333333332,33.333333333333336,26.666666666666668
2023-06-24,0.08,28.88888888888889,,26.11111111111111
2023-06-25,0.0,30.0,,26.11111111111111
2023-06-26,0.0,30.0,,25.555555555555557
2023-06-27,0.0,30.0,,26.11111111111111
2023-06-28,0.0,30.555555555555557,,26.11111111111111
2023-06-29,0.67,28.333333333333332,33.333333333333336,25.555555555555557
2023-06-30,0.0,29.444444444444443,,25.555555555555557
2023-07-01,0.17,29.444444444444443,,25.555555555555557
2023-07-02,0.43,28.333333333333332,31.11111111111111,26.11111111111111
2023-07-03,0.19,28.88888888888889,,26.11111111111111
2023-07-04,0.67,28.88888888888889,,24.444444444444443
2023-07-05,0.0,30.555555555555557,,24.444444444444443
2023-07-06,0.0,31.11111111111111,,26.666666666666668
2023-07-07,0.0,31.666666666666668,,27.22222222222222
2023-07-08,0.0,31.666666666666668,,27.22222222222222
2023-07-09,0.0,31.666666666666668,,27.22222222222222
2023-07-10,0.0,31.11111111111111,,26.11111111111111
2023-07-11,0.0,30.0,35.55555555555556,26.11111111111111
2023-07-12,0.0,31.11111111111111,,26.666666666666668
2023-07-13,0.0,31.666666666666668,,26.666666666666668
2023-07-14,0.0,31.11111111111111,36.666666666666664,27.22222222222222
2023-07-15,0.0,31.11111111111111,36.666666666666664,27.22222222222222
2023-07-16,0.0,30.555555555555557,,27.22222222222222
2023-07-17,0.31,29.444444444444443,,26.11111111111111
2023-07-18,0.08,28.333333333333332,32.77777777777778,26.11111111111111
2023-07-19,0.31,28.88888888888889,,25.0
2023-07-20,0.0,30.555555555555557,,25.0
2023-07-21,0.0,30.555555555555557,33.888888888888886,27.22222222222222
2023-07-22,0.0,30.555555555555557,,26.666666666666668
2023-07-23,0.0,30.555555555555557,33.888888888888886,26.666666666666668
2023-07-24,0.0,31.11111111111111,,26.11111111111111
2023-07-25,0.0,32.22222222222222,,27.22222222222222
2023-07-26,0.0,31.666666666666668,35.55555555555556,28.88888888888889
2023-07-27,0.02,31.11111111111111,,
2023-07-28,6.04,26.666666666666668,34.44444444444444,23.88888888888889
2023-07-29,1.9,26.666666666666668,,23.88888888888889
2023-07-30,0.18,27.77777777777778,,25.0
2023-07-31,0.06,28.333333333333332,,25.0
2023-08-01,0.0,28.88888888888889,,25.0
2023-08-02,0.0,30.555555555555557,,25.555555555555557
2023-08-03,0.0,33.333333333333336,,26.666666666666668
2023-08-04,0.0,33.333333333333336,,28.333333333333332
2023-08-05,0.0,33.333333333333336,,28.88888888888889
2023-08-06,0.0,33.333333333333336,,28.88888888888889
2023-08-07,0.0,31.11111111111111,36.666666666666664,
2023-08-08,0.25,27.77777777777778,35.55555555555556,25.0
2023-08-09,0.0,30.555555555555557,,25.0
2023-08-10,0.59,27.77777777777778,35.0,24.444444444444443
2023-08-11,0.1,27.77777777777778,32.22222222222222,24.444444444444443
2023-08-12,0.44,27.22222222222222,,25.0
2023-08-13,0.0,27.77777777777778,,25.0
2023-08-14,0.0,30.0,,26.11111111111111
2023-08-15,0.0,30.555555555555557,,26.666666666666668
2023-08-16,0.21,28.88888888888889,,23.88888888888889
2023-08-17,0.03,28.88888888888889,34.44444444444444,23.88888888888889
2023-08-18,0.56,28.88888888888889,,25.555555555555557
2023-08-19,1.77,27.22222222222222,,23.88888888888889
2023-08-20,0.77,25.555555555555557,29.444444444444443,23.333333333333332
2023-08-21,0.0,28.88888888888889,,23.88888888888889
2023-08-22,0.1,28.88888888888889,,25.555555555555557
2023-08-23,0.0,28.88888888888889,,25.555555555555557
2023-08-24,0.0,30.0,,25.0
2023-08-25,0.0,29.444444444444443,,26.666666666666668
2023-08-26,0.29,28.88888888888889,,25.0
2023-08-27,0.0,29.444444444444443,,25.0
2023-08-28,0.0,29.444444444444443,,25.555555555555557
2023-08-29,0.0,30.0,,26.11111111111111
2023-08-30,0.0,31.11111111111111,,26.11111111111111
2023-08-31,2.79,26.666666666666668,32.77777777777778,23.88888888888889
2023-09-01,1.7,25.555555555555557,28.88888888888889,23.88888888888889
2023-09-02,0.01,28.88888888888889,,23.88888888888889
2023-09-03,0.0,30.555555555555557,,25.555555555555557
2023-09-04,7.8,25.555555555555557,32.77777777777778,23.333333333333332
2023-09-05,3.72,26.11111111111111,,23.333333333333332
2023-09-06,2.37,25.555555555555557,,23.88888888888889
2023-09-07,0.0,27.77777777777778,,23.88888888888889
2023-09-08,0.0,26.666666666666668,29.444444444444443,25.0
2023-09-09,0.0,26.666666666666668,,24.444444444444443
2023-09-10,0.0,27.77777777777778,,23.88888888888889
2023-09-11,0.0,27.77777777777778,32.22222222222222,23.88888888888889
2023-09-12,0.0,28.333333333333332,32.22222222222222,25.0
2023-09-13,0.0,27.77777777777778,,25.0
2023-09-14,0.0,28.333333333333332,,25.0
2023-09-15,0.0,28.333333333333332,,24.444444444444443
2023-09-16,0.0,27.77777777777778,31.666666666666668,24.444444444444443
2023-09-17,0.0,28.88888888888889,,25.555555555555557
2023-09-18,0.0,29.444444444444443,,25.555555555555557
2023-09-19,0.0,30.0,32.22222222222222,26.11111111111111
2023-09-20,0.0,29.444444444444443,,26.11111111111111
2023-09-21,,30.0,,
2023-09-22,0.0,30.0,,26.666666666666668
2023-09-23,0.0,30.0,,26.666666666666668
2023-09-24,0.0,29.444444444444443,,26.666666666666668
2023-09-25,0.0,30.0,,
2023-09-26,0.0,30.0,33.333333333333336,26.666666666666668
2023-09-27,0.07,29.444444444444443,,
2023-09-28,0.0,29.444444444444443,,26.666666666666668
2023-09-29,0.0,29.444444444444443,,26.11111111111111
2023-09-30,0.0,29.444444444444443,,25.555555555555557
2023-10-01,0.0,28.88888888888889,,25.0
2023-10-02,0.0,27.77777777777778,,24.444444444444443
2023-10-03,0.0,28.333333333333332,33.333333333333336,24.444444444444443
2023-10-04,0.0,29.444444444444443,,24.444444444444443
2023-10-05,0.0,26.666666666666668,32.77777777777778,
2023-10-06,0.0,25.0,28.88888888888889,22.22222222222222
2023-10-07,0.17,23.88888888888889,,21.666666666666668
2023-10-08,0.0,25.0,,21.666666666666668
2023-10-09,0.06,24.444444444444443,,22.22222222222222
2023-10-10,0.0,25.0,,22.22222222222222
2023-10-11,0.0,23.88888888888889,,21.666666666666668
2023-10-12,0.0,25.555555555555557,,21.666666666666668
2023-10-13,0.0,25.555555555555557,,21.666666666666668
2023-10-14,0.04,24.444444444444443,28.88888888888889,21.11111111111111
2023-10-15,0.0,23.88888888888889,,
2023-10-16,0.0,24.444444444444443,,20.555555555555557
2023-10-17,0.0,24.444444444444443,,21.11111111111111
2023-10-18,0.0,24.444444444444443,27.77777777777778,21.666666666666668
2023-10-19,0.0,25.555555555555557,,21.666666666666668
2023-10-20,0.0,24.444444444444443,30.0,20.555555555555557
2023-10-21,0.0,22.22222222222222,30.0,20.0
2023-10-22,0.0,23.333333333333332,,20.0
2023-10-23,0.0,25.555555555555557,,21.11111111111111
2023-10-24,0.0,25.0,,21.666666666666668
2023-10-25,0.0,25.555555555555557,,21.666666666666668
2023-10-26,0.0,25.555555555555557,30.0,21.666666666666668
2023-10-27,0.07,21.666666666666668,28.88888888888889,19.444444444444443
2023-10-28,0.03,22.77777777777778,,18.333333333333332
2023-10-29,0.0,23.333333333333332,,19.444444444444443
2023-10-30,0.0,23.88888888888889,,20.0
2023-10-31,0.0,24.444444444444443,,20.0
2023-11-01,0.0,23.333333333333332,,19.444444444444443
2023-11-02,0.0,23.88888888888889,,19.444444444444443
2023-11-03,0.0,23.88888888888889,,21.11111111111111
2023-11-04,0.0,24.444444444444443,,21.11111111111111
2023-11-05,0.0,25.555555555555557,,21.666666666666668
2023-11-06,0.0,27.22222222222222,,22.22222222222222
2023-11-07,0.0,22.22222222222222,32.77777777777778,18.88888888888889
2023-11-08,0.0,23.333333333333332,,18.88888888888889
2023-11-09,0.0,24.444444444444443,,20.0
2023-11-10,0.0,23.88888888888889,29.444444444444443,20.0
2023-11-11,0.0,21.666666666666668,27.77777777777778,20.0
2023-11-12,0.0,21.666666666666668,,18.333333333333332
2023-11-13,0.0,17.77777777777778,24.444444444444443,15.0
2023-11-14,0.0,19.444444444444443,21.11111111111111,15.0
2023-11-15,0.0,20.555555555555557,,16.666666666666668
2023-11-16,0.0,18.88888888888889,26.666666666666668,12.222222222222221
2023-11-17,0.0,16.666666666666668,26.666666666666668,11.666666666666666
2023-11-18,0.0,17.22222222222222,,12.777777777777779
2023-11-19,0.0,17.22222222222222,,12.222222222222221
2023-11-20,0.0,18.88888888888889,,13.333333333333334
2023-11-21,0.0,20.0,,14.444444444444445
2023-11-22,0.0,20.555555555555557,,15.555555555555555
2023-11-23,0.0,21.666666666666668,,16.11111111111111
2023-11-24,0.0,19.444444444444443,25.0,15.555555555555555
2023-11-25,0.0,18.88888888888889,22.77777777777778,
2023-11-26,0.0,20.0,,
2023-11-27,0.0,20.555555555555557,,16.11111111111111
2023-11-28,0.0,20.555555555555557,,16.666666666666668
2023-11-29,0.16,20.555555555555557,,17.22222222222222
2023-11-30,0.0,20.0,25.0,17.22222222222222
2023-12-01,0.0,16.666666666666668,22.22222222222222,13.333333333333334
2023-12-02,0.0,17.22222222222222,,13.333333333333334
2023-12-03,0.0,18.333333333333332,,14.444444444444445
2023-12-04,0.08,17.22222222222222,21.11111111111111,15.0
2023-12-05,0.0,18.333333333333332,,15.555555555555555
2023-12-06,0.0,17.22222222222222,,
2023-12-07,0.0,17.77777777777778,,
2023-12-08,0.0,18.333333333333332,,12.777777777777779
2023-12-09,0.0,20.0,,13.333333333333334
2023-12-10,0.0,22.77777777777778,,16.11111111111111
2023-12-11,0.0,23.333333333333332,,18.333333333333332
2023-12-12,0.0,18.88888888888889,29.444444444444443,16.11111111111111
2023-12-13,0.0,18.88888888888889,,16.11111111111111
2023-12-14,0.0,21.11111111111111,,16.666666666666668
2023-12-15,0.0,22.22222222222222,,
2023-12-16,0.11,13.333333333333334,23.333333333333332,10.555555555555555
2023-12-17,0.0,12.222222222222221,16.11111111111111,9.444444444444445
2023-12-18,0.0,15.555555555555555,,9.444444444444445
2023-12-19,0.0,16.11111111111111,,12.222222222222221
2023-12-20,0.0,12.777777777777779,20.0,10.555555555555555
2023-12-21,0.0,10.0,14.444444444444445,6.666666666666667
2023-12-22,0.0,8.333333333333334,,5.555555555555555
